Year,Period,State,Commodity,Data Item,Domain,Domain Category,Value
2019,MARKETING YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,2.85
2019,MARKETING YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,3.56
2019,MARKETING YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.29
2019,MARKETING YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,2.69
2019,MARKETING YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,CALIFORNIA,STRAWBERRIES,STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT,TOTAL,NOT SPECIFIED,108
2019,MARKETING YEAR,CALIFORNIA,STRAWBERRIES,STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,CALIFORNIA,STRAWBERRIES,STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,FLORIDA,BLUEBERRIES,BLUEBERRIES, TAME - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,2.64
2019,MARKETING YEAR,FLORIDA,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,FLORIDA,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,FLORIDA,STRAWBERRIES,STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT,TOTAL,NOT SPECIFIED,152
2019,MARKETING YEAR,FLORIDA,STRAWBERRIES,STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,FLORIDA,STRAWBERRIES,STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,GEORGIA,BLUEBERRIES,BLUEBERRIES, TAME - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,1.42
2019,MARKETING YEAR,GEORGIA,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,1.94
2019,MARKETING YEAR,GEORGIA,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.42
2019,MARKETING YEAR,MAINE,BLUEBERRIES,BLUEBERRIES, WILD - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.48
2019,MARKETING YEAR,MAINE,BLUEBERRIES,BLUEBERRIES, WILD, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,1.19
2019,MARKETING YEAR,MAINE,BLUEBERRIES,BLUEBERRIES, WILD, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.461
2019,MARKETING YEAR,MICHIGAN,BLUEBERRIES,BLUEBERRIES, TAME - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.886
2019,MARKETING YEAR,MICHIGAN,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,1.35
2019,MARKETING YEAR,MICHIGAN,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.37
2019,MARKETING YEAR,NEW JERSEY,BLUEBERRIES,BLUEBERRIES, TAME - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,1.85
2019,MARKETING YEAR,NEW JERSEY,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,2.15
2019,MARKETING YEAR,NEW JERSEY,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.44
2019,MARKETING YEAR,NORTH CAROLINA,BLUEBERRIES,BLUEBERRIES, TAME - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,1.7
2019,MARKETING YEAR,NORTH CAROLINA,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,NORTH CAROLINA,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,OREGON,BLUEBERRIES,BLUEBERRIES, TAME - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.871
2019,MARKETING YEAR,OREGON,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,1.23
2019,MARKETING YEAR,OREGON,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.58
2019,MARKETING YEAR,OTHER STATES,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,2.27
2019,MARKETING YEAR,OTHER STATES,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.452
2019,MARKETING YEAR,OTHER STATES,RASPBERRIES,RASPBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,2.9
2019,MARKETING YEAR,OTHER STATES,RASPBERRIES,RASPBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.542
2019,MARKETING YEAR,OTHER STATES,STRAWBERRIES,STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT,TOTAL,NOT SPECIFIED,129
2019,MARKETING YEAR,OTHER STATES,STRAWBERRIES,STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT,TOTAL,NOT SPECIFIED,52.8
2019,MARKETING YEAR,WASHINGTON,BLUEBERRIES,BLUEBERRIES, TAME - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.941
2019,MARKETING YEAR,WASHINGTON,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,1.81
2019,MARKETING YEAR,WASHINGTON,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.55
2019,MARKETING YEAR,WASHINGTON,RASPBERRIES,RASPBERRIES - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,0.559
2019,MARKETING YEAR,WASHINGTON,RASPBERRIES,RASPBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,(D)
2019,MARKETING YEAR,WASHINGTON,RASPBERRIES,RASPBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB,TOTAL,NOT SPECIFIED,(D)
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME - ACRES HARVESTED,TOTAL,NOT SPECIFIED,7,300
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME - PRODUCTION, MEASURED IN LB,TOTAL,NOT SPECIFIED,73,700,000
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME - YIELD, MEASURED IN LB / ACRE,TOTAL,NOT SPECIFIED,10,100
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRODUCTION, MEASURED IN $,TOTAL,NOT SPECIFIED,199,930,000
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, FRESH MARKET - PRODUCTION, MEASURED IN LB,TOTAL,NOT SPECIFIED,56,160,000
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, NOT SOLD - PRODUCTION, MEASURED IN LB,TOTAL,NOT SPECIFIED,1,920,000
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRODUCTION, MEASURED IN $,TOTAL,NOT SPECIFIED,4,530,000
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, PROCESSING - PRODUCTION, MEASURED IN LB,TOTAL,NOT SPECIFIED,15,620,000
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, UTILIZED - PRODUCTION, MEASURED IN $,TOTAL,NOT SPECIFIED,204,460,000
2019,YEAR,CALIFORNIA,BLUEBERRIES,BLUEBERRIES, TAME, UTILIZED - PRODUCTION, MEASURED IN LB,TOTAL,NOT SPECIFIED,71,780,000
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,7,500
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES - PRODUCTION, MEASURED IN LB,TOTAL,NOT SPECIFIED,143,500,000
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES - YIELD, MEASURED IN LB / ACRE,TOTAL,NOT SPECIFIED,19,100
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),(NA)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479),(NA)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (BOSCALID = 128008),300
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (CAPTAN = 81301),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202),900
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503),600
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (IPRODIONE = 109801),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857),300
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100),200
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (QUINOLINE = 55459),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327),(NA)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (SULFUR = 77501),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (TOTAL),24,000
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),(D)
2019,YEAR,CALIFORNIA,RASPBERRIES,RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB,CHEMICAL, FUNGICIDE,CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879),(D)
